D:\data\IMG\center_2022_10_15_22_51_55_654.jpg, D:\data\IMG\left_2022_10_15_22_51_55_654.jpg, D:\data\IMG\right_2022_10_15_22_51_55_654.jpg, 0, 1, 0, 30.18997
D:\data\IMG\center_2022_10_15_22_51_55_757.jpg, D:\data\IMG\left_2022_10_15_22_51_55_757.jpg, D:\data\IMG\right_2022_10_15_22_51_55_757.jpg, 0, 1, 0, 30.40449
D:\data\IMG\center_2022_10_15_22_51_55_858.jpg, D:\data\IMG\left_2022_10_15_22_51_55_858.jpg, D:\data\IMG\right_2022_10_15_22_51_55_858.jpg, 0, 1, 0, 30.32112
D:\data\IMG\center_2022_10_15_22_51_55_959.jpg, D:\data\IMG\left_2022_10_15_22_51_55_959.jpg, D:\data\IMG\right_2022_10_15_22_51_55_959.jpg, -0.1347738, 1, 0, 30.06272
D:\data\IMG\center_2022_10_15_22_51_56_059.jpg, D:\data\IMG\left_2022_10_15_22_51_56_059.jpg, D:\data\IMG\right_2022_10_15_22_51_56_059.jpg, 0, 1, 0, 30.10101
D:\data\IMG\center_2022_10_15_22_51_56_160.jpg, D:\data\IMG\left_2022_10_15_22_51_56_160.jpg, D:\data\IMG\right_2022_10_15_22_51_56_160.jpg, 0, 1, 0, 30.18882
D:\data\IMG\center_2022_10_15_22_51_56_263.jpg, D:\data\IMG\left_2022_10_15_22_51_56_263.jpg, D:\data\IMG\right_2022_10_15_22_51_56_263.jpg, 0, 1, 0, 30.19064
D:\data\IMG\center_2022_10_15_22_51_56_364.jpg, D:\data\IMG\left_2022_10_15_22_51_56_364.jpg, D:\data\IMG\right_2022_10_15_22_51_56_364.jpg, 0, 1, 0, 30.19051
D:\data\IMG\center_2022_10_15_22_51_56_463.jpg, D:\data\IMG\left_2022_10_15_22_51_56_463.jpg, D:\data\IMG\right_2022_10_15_22_51_56_463.jpg, 0, 1, 0, 30.19037
D:\data\IMG\center_2022_10_15_22_51_56_564.jpg, D:\data\IMG\left_2022_10_15_22_51_56_564.jpg, D:\data\IMG\right_2022_10_15_22_51_56_564.jpg, 0, 1, 0, 30.19037
D:\data\IMG\center_2022_10_15_22_51_56_665.jpg, D:\data\IMG\left_2022_10_15_22_51_56_665.jpg, D:\data\IMG\right_2022_10_15_22_51_56_665.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2022_10_15_22_51_56_767.jpg, D:\data\IMG\left_2022_10_15_22_51_56_767.jpg, D:\data\IMG\right_2022_10_15_22_51_56_767.jpg, -0.2389785, 1, 0, 30.17543
D:\data\IMG\center_2022_10_15_22_51_56_867.jpg, D:\data\IMG\left_2022_10_15_22_51_56_867.jpg, D:\data\IMG\right_2022_10_15_22_51_56_867.jpg, -0.04018293, 1, 0, 30.19073
D:\data\IMG\center_2022_10_15_22_51_56_969.jpg, D:\data\IMG\left_2022_10_15_22_51_56_969.jpg, D:\data\IMG\right_2022_10_15_22_51_56_969.jpg, 0, 1, 0, 30.19007
D:\data\IMG\center_2022_10_15_22_51_57_070.jpg, D:\data\IMG\left_2022_10_15_22_51_57_070.jpg, D:\data\IMG\right_2022_10_15_22_51_57_070.jpg, 0, 1, 0, 30.19024
D:\data\IMG\center_2022_10_15_22_51_57_171.jpg, D:\data\IMG\left_2022_10_15_22_51_57_171.jpg, D:\data\IMG\right_2022_10_15_22_51_57_171.jpg, 0, 1, 0, 30.19026
D:\data\IMG\center_2022_10_15_22_51_57_273.jpg, D:\data\IMG\left_2022_10_15_22_51_57_273.jpg, D:\data\IMG\right_2022_10_15_22_51_57_273.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2022_10_15_22_51_57_374.jpg, D:\data\IMG\left_2022_10_15_22_51_57_374.jpg, D:\data\IMG\right_2022_10_15_22_51_57_374.jpg, -0.2401884, 1, 0, 30.17502
D:\data\IMG\center_2022_10_15_22_51_57_475.jpg, D:\data\IMG\left_2022_10_15_22_51_57_475.jpg, D:\data\IMG\right_2022_10_15_22_51_57_475.jpg, -0.08183549, 1, 0, 30.19102
D:\data\IMG\center_2022_10_15_22_51_57_577.jpg, D:\data\IMG\left_2022_10_15_22_51_57_577.jpg, D:\data\IMG\right_2022_10_15_22_51_57_577.jpg, 0, 1, 0, 30.18981
D:\data\IMG\center_2022_10_15_22_51_57_679.jpg, D:\data\IMG\left_2022_10_15_22_51_57_679.jpg, D:\data\IMG\right_2022_10_15_22_51_57_679.jpg, 0, 1, 0, 30.19023
D:\data\IMG\center_2022_10_15_22_51_57_782.jpg, D:\data\IMG\left_2022_10_15_22_51_57_782.jpg, D:\data\IMG\right_2022_10_15_22_51_57_782.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2022_10_15_22_51_57_884.jpg, D:\data\IMG\left_2022_10_15_22_51_57_884.jpg, D:\data\IMG\right_2022_10_15_22_51_57_884.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2022_10_15_22_51_57_984.jpg, D:\data\IMG\left_2022_10_15_22_51_57_984.jpg, D:\data\IMG\right_2022_10_15_22_51_57_984.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2022_10_15_22_51_58_085.jpg, D:\data\IMG\left_2022_10_15_22_51_58_085.jpg, D:\data\IMG\right_2022_10_15_22_51_58_085.jpg, -0.0502341, 1, 0, 30.18971
D:\data\IMG\center_2022_10_15_22_51_58_188.jpg, D:\data\IMG\left_2022_10_15_22_51_58_188.jpg, D:\data\IMG\right_2022_10_15_22_51_58_188.jpg, -0.1683366, 1, 0, 30.18488
D:\data\IMG\center_2022_10_15_22_51_58_288.jpg, D:\data\IMG\left_2022_10_15_22_51_58_288.jpg, D:\data\IMG\right_2022_10_15_22_51_58_288.jpg, 0, 1, 0, 30.18988
D:\data\IMG\center_2022_10_15_22_51_58_391.jpg, D:\data\IMG\left_2022_10_15_22_51_58_391.jpg, D:\data\IMG\right_2022_10_15_22_51_58_391.jpg, 0, 1, 0, 30.19021
D:\data\IMG\center_2022_10_15_22_51_58_493.jpg, D:\data\IMG\left_2022_10_15_22_51_58_493.jpg, D:\data\IMG\right_2022_10_15_22_51_58_493.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2022_10_15_22_51_58_594.jpg, D:\data\IMG\left_2022_10_15_22_51_58_594.jpg, D:\data\IMG\right_2022_10_15_22_51_58_594.jpg, -0.2308944, 1, 0, 30.17657
D:\data\IMG\center_2022_10_15_22_51_58_694.jpg, D:\data\IMG\left_2022_10_15_22_51_58_694.jpg, D:\data\IMG\right_2022_10_15_22_51_58_694.jpg, -0.08987644, 1, 0, 30.19092
D:\data\IMG\center_2022_10_15_22_51_58_795.jpg, D:\data\IMG\left_2022_10_15_22_51_58_795.jpg, D:\data\IMG\right_2022_10_15_22_51_58_795.jpg, 0, 1, 0, 30.18979
D:\data\IMG\center_2022_10_15_22_51_58_899.jpg, D:\data\IMG\left_2022_10_15_22_51_58_899.jpg, D:\data\IMG\right_2022_10_15_22_51_58_899.jpg, -0.0486528, 1, 0, 30.19002
D:\data\IMG\center_2022_10_15_22_51_59_001.jpg, D:\data\IMG\left_2022_10_15_22_51_59_001.jpg, D:\data\IMG\right_2022_10_15_22_51_59_001.jpg, -0.3542601, 1, 0, 30.16297
D:\data\IMG\center_2022_10_15_22_51_59_102.jpg, D:\data\IMG\left_2022_10_15_22_51_59_102.jpg, D:\data\IMG\right_2022_10_15_22_51_59_102.jpg, -0.08063552, 1, 0, 30.19119
D:\data\IMG\center_2022_10_15_22_51_59_205.jpg, D:\data\IMG\left_2022_10_15_22_51_59_205.jpg, D:\data\IMG\right_2022_10_15_22_51_59_205.jpg, -0.0498204, 1, 0, 30.19018
D:\data\IMG\center_2022_10_15_22_51_59_306.jpg, D:\data\IMG\left_2022_10_15_22_51_59_306.jpg, D:\data\IMG\right_2022_10_15_22_51_59_306.jpg, -0.1750248, 1, 0, 30.18573
D:\data\IMG\center_2022_10_15_22_51_59_408.jpg, D:\data\IMG\left_2022_10_15_22_51_59_408.jpg, D:\data\IMG\right_2022_10_15_22_51_59_408.jpg, -0.0304539, 1, 0, 30.19018
D:\data\IMG\center_2022_10_15_22_51_59_510.jpg, D:\data\IMG\left_2022_10_15_22_51_59_510.jpg, D:\data\IMG\right_2022_10_15_22_51_59_510.jpg, -0.3280866, 1, 0, 30.16927
D:\data\IMG\center_2022_10_15_22_51_59_612.jpg, D:\data\IMG\left_2022_10_15_22_51_59_612.jpg, D:\data\IMG\right_2022_10_15_22_51_59_612.jpg, -0.04575627, 1, 0, 30.19084
D:\data\IMG\center_2022_10_15_22_51_59_713.jpg, D:\data\IMG\left_2022_10_15_22_51_59_713.jpg, D:\data\IMG\right_2022_10_15_22_51_59_713.jpg, -0.2390301, 1, 0, 30.18264
D:\data\IMG\center_2022_10_15_22_51_59_815.jpg, D:\data\IMG\left_2022_10_15_22_51_59_815.jpg, D:\data\IMG\right_2022_10_15_22_51_59_815.jpg, -0.2296603, 1, 0, 30.18831
D:\data\IMG\center_2022_10_15_22_51_59_917.jpg, D:\data\IMG\left_2022_10_15_22_51_59_917.jpg, D:\data\IMG\right_2022_10_15_22_51_59_917.jpg, 0, 0.9363088, 0, 30.18451
D:\data\IMG\center_2022_10_15_22_52_00_018.jpg, D:\data\IMG\left_2022_10_15_22_52_00_018.jpg, D:\data\IMG\right_2022_10_15_22_52_00_018.jpg, -0.2104587, 0.6365725, 0, 30.10118
D:\data\IMG\center_2022_10_15_22_52_00_120.jpg, D:\data\IMG\left_2022_10_15_22_52_00_120.jpg, D:\data\IMG\right_2022_10_15_22_52_00_120.jpg, -0.1021586, 0.326948, 0, 30.03361
D:\data\IMG\center_2022_10_15_22_52_00_223.jpg, D:\data\IMG\left_2022_10_15_22_52_00_223.jpg, D:\data\IMG\right_2022_10_15_22_52_00_223.jpg, -0.0115812, 0, 0, 29.85585
D:\data\IMG\center_2022_10_15_22_52_00_327.jpg, D:\data\IMG\left_2022_10_15_22_52_00_327.jpg, D:\data\IMG\right_2022_10_15_22_52_00_327.jpg, -0.3091512, 0, 0, 29.51452
D:\data\IMG\center_2022_10_15_22_52_00_430.jpg, D:\data\IMG\left_2022_10_15_22_52_00_430.jpg, D:\data\IMG\right_2022_10_15_22_52_00_430.jpg, -0.5337747, 0, 0, 29.01608
D:\data\IMG\center_2022_10_15_22_52_00_530.jpg, D:\data\IMG\left_2022_10_15_22_52_00_530.jpg, D:\data\IMG\right_2022_10_15_22_52_00_530.jpg, -0.2419998, 0, 0, 28.68824
D:\data\IMG\center_2022_10_15_22_52_00_632.jpg, D:\data\IMG\left_2022_10_15_22_52_00_632.jpg, D:\data\IMG\right_2022_10_15_22_52_00_632.jpg, 0, 0, 0, 28.39742
D:\data\IMG\center_2022_10_15_22_52_00_735.jpg, D:\data\IMG\left_2022_10_15_22_52_00_735.jpg, D:\data\IMG\right_2022_10_15_22_52_00_735.jpg, 0, 0, 0, 28.10581
D:\data\IMG\center_2022_10_15_22_52_00_837.jpg, D:\data\IMG\left_2022_10_15_22_52_00_837.jpg, D:\data\IMG\right_2022_10_15_22_52_00_837.jpg, 0, 0, 0, 27.82394
D:\data\IMG\center_2022_10_15_22_52_00_940.jpg, D:\data\IMG\left_2022_10_15_22_52_00_940.jpg, D:\data\IMG\right_2022_10_15_22_52_00_940.jpg, 0, 0, 0.1327908, 26.85096
D:\data\IMG\center_2022_10_15_22_52_01_044.jpg, D:\data\IMG\left_2022_10_15_22_52_01_044.jpg, D:\data\IMG\right_2022_10_15_22_52_01_044.jpg, 0, 0, 0.0429282, 24.75469
D:\data\IMG\center_2022_10_15_22_52_01_146.jpg, D:\data\IMG\left_2022_10_15_22_52_01_146.jpg, D:\data\IMG\right_2022_10_15_22_52_01_146.jpg, -0.1899513, 0, 0, 23.41934
D:\data\IMG\center_2022_10_15_22_52_01_247.jpg, D:\data\IMG\left_2022_10_15_22_52_01_247.jpg, D:\data\IMG\right_2022_10_15_22_52_01_247.jpg, -0.2333316, 0, 0, 23.34076
D:\data\IMG\center_2022_10_15_22_52_01_347.jpg, D:\data\IMG\left_2022_10_15_22_52_01_347.jpg, D:\data\IMG\right_2022_10_15_22_52_01_347.jpg, -0.0674556, 0, 0, 22.89625
D:\data\IMG\center_2022_10_15_22_52_01_449.jpg, D:\data\IMG\left_2022_10_15_22_52_01_449.jpg, D:\data\IMG\right_2022_10_15_22_52_01_449.jpg, 0, 0, 0, 22.88041
D:\data\IMG\center_2022_10_15_22_52_01_550.jpg, D:\data\IMG\left_2022_10_15_22_52_01_550.jpg, D:\data\IMG\right_2022_10_15_22_52_01_550.jpg, -0.1543962, 0, 0, 22.41313
D:\data\IMG\center_2022_10_15_22_52_01_653.jpg, D:\data\IMG\left_2022_10_15_22_52_01_653.jpg, D:\data\IMG\right_2022_10_15_22_52_01_653.jpg, -0.4597545, 0, 0, 22.32472
D:\data\IMG\center_2022_10_15_22_52_01_755.jpg, D:\data\IMG\left_2022_10_15_22_52_01_755.jpg, D:\data\IMG\right_2022_10_15_22_52_01_755.jpg, -0.5924529, 0, 0, 21.65024
D:\data\IMG\center_2022_10_15_22_52_01_857.jpg, D:\data\IMG\left_2022_10_15_22_52_01_857.jpg, D:\data\IMG\right_2022_10_15_22_52_01_857.jpg, -0.4884754, 0, 0, 21.67466
D:\data\IMG\center_2022_10_15_22_52_01_959.jpg, D:\data\IMG\left_2022_10_15_22_52_01_959.jpg, D:\data\IMG\right_2022_10_15_22_52_01_959.jpg, -0.7810976, 0, 0, 21.05306
D:\data\IMG\center_2022_10_15_22_52_02_061.jpg, D:\data\IMG\left_2022_10_15_22_52_02_061.jpg, D:\data\IMG\right_2022_10_15_22_52_02_061.jpg, -0.6352602, 0, 0, 20.98632
D:\data\IMG\center_2022_10_15_22_52_02_164.jpg, D:\data\IMG\left_2022_10_15_22_52_02_164.jpg, D:\data\IMG\right_2022_10_15_22_52_02_164.jpg, -0.7368123, 0, 0, 20.68616
D:\data\IMG\center_2022_10_15_22_52_02_266.jpg, D:\data\IMG\left_2022_10_15_22_52_02_266.jpg, D:\data\IMG\right_2022_10_15_22_52_02_266.jpg, -0.4282385, 0, 0, 20.18582
D:\data\IMG\center_2022_10_15_22_52_02_367.jpg, D:\data\IMG\left_2022_10_15_22_52_02_367.jpg, D:\data\IMG\right_2022_10_15_22_52_02_367.jpg, -0.1386466, 0, 0, 20.3585
D:\data\IMG\center_2022_10_15_22_52_02_469.jpg, D:\data\IMG\left_2022_10_15_22_52_02_469.jpg, D:\data\IMG\right_2022_10_15_22_52_02_469.jpg, 0, 0.2147823, 0, 19.86156
D:\data\IMG\center_2022_10_15_22_52_02_571.jpg, D:\data\IMG\left_2022_10_15_22_52_02_571.jpg, D:\data\IMG\right_2022_10_15_22_52_02_571.jpg, 0, 0.508077, 0, 20.40649
D:\data\IMG\center_2022_10_15_22_52_02_674.jpg, D:\data\IMG\left_2022_10_15_22_52_02_674.jpg, D:\data\IMG\right_2022_10_15_22_52_02_674.jpg, 0, 0.8086476, 0, 20.80933
D:\data\IMG\center_2022_10_15_22_52_02_776.jpg, D:\data\IMG\left_2022_10_15_22_52_02_776.jpg, D:\data\IMG\right_2022_10_15_22_52_02_776.jpg, -0.2718792, 1, 0, 21.82472
D:\data\IMG\center_2022_10_15_22_52_02_879.jpg, D:\data\IMG\left_2022_10_15_22_52_02_879.jpg, D:\data\IMG\right_2022_10_15_22_52_02_879.jpg, -0.04074417, 1, 0, 22.74754
D:\data\IMG\center_2022_10_15_22_52_02_980.jpg, D:\data\IMG\left_2022_10_15_22_52_02_980.jpg, D:\data\IMG\right_2022_10_15_22_52_02_980.jpg, 0, 1, 0, 23.74239
D:\data\IMG\center_2022_10_15_22_52_03_084.jpg, D:\data\IMG\left_2022_10_15_22_52_03_084.jpg, D:\data\IMG\right_2022_10_15_22_52_03_084.jpg, 0, 1, 0, 24.89981
D:\data\IMG\center_2022_10_15_22_52_03_188.jpg, D:\data\IMG\left_2022_10_15_22_52_03_188.jpg, D:\data\IMG\right_2022_10_15_22_52_03_188.jpg, -0.2549889, 1, 0, 25.82841
D:\data\IMG\center_2022_10_15_22_52_03_291.jpg, D:\data\IMG\left_2022_10_15_22_52_03_291.jpg, D:\data\IMG\right_2022_10_15_22_52_03_291.jpg, 0, 1, 0, 26.7652
D:\data\IMG\center_2022_10_15_22_52_03_394.jpg, D:\data\IMG\left_2022_10_15_22_52_03_394.jpg, D:\data\IMG\right_2022_10_15_22_52_03_394.jpg, 0, 1, 0, 27.7018
D:\data\IMG\center_2022_10_15_22_52_03_495.jpg, D:\data\IMG\left_2022_10_15_22_52_03_495.jpg, D:\data\IMG\right_2022_10_15_22_52_03_495.jpg, -0.1115814, 1, 0, 28.62119
D:\data\IMG\center_2022_10_15_22_52_03_597.jpg, D:\data\IMG\left_2022_10_15_22_52_03_597.jpg, D:\data\IMG\right_2022_10_15_22_52_03_597.jpg, 0, 1, 0, 29.54128
D:\data\IMG\center_2022_10_15_22_52_03_698.jpg, D:\data\IMG\left_2022_10_15_22_52_03_698.jpg, D:\data\IMG\right_2022_10_15_22_52_03_698.jpg, 0, 1, 0, 30.19106
D:\data\IMG\center_2022_10_15_22_52_03_799.jpg, D:\data\IMG\left_2022_10_15_22_52_03_799.jpg, D:\data\IMG\right_2022_10_15_22_52_03_799.jpg, 0, 1, 0, 30.19026
D:\data\IMG\center_2022_10_15_22_52_03_900.jpg, D:\data\IMG\left_2022_10_15_22_52_03_900.jpg, D:\data\IMG\right_2022_10_15_22_52_03_900.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2022_10_15_22_52_04_003.jpg, D:\data\IMG\left_2022_10_15_22_52_04_003.jpg, D:\data\IMG\right_2022_10_15_22_52_04_003.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2022_10_15_22_52_04_105.jpg, D:\data\IMG\left_2022_10_15_22_52_04_105.jpg, D:\data\IMG\right_2022_10_15_22_52_04_105.jpg, -0.1272729, 1, 0, 30.18689
D:\data\IMG\center_2022_10_15_22_52_04_205.jpg, D:\data\IMG\left_2022_10_15_22_52_04_205.jpg, D:\data\IMG\right_2022_10_15_22_52_04_205.jpg, 0, 1, 0, 30.19008
D:\data\IMG\center_2022_10_15_22_52_04_307.jpg, D:\data\IMG\left_2022_10_15_22_52_04_307.jpg, D:\data\IMG\right_2022_10_15_22_52_04_307.jpg, -0.1798632, 1, 0, 30.18307
D:\data\IMG\center_2022_10_15_22_52_04_409.jpg, D:\data\IMG\left_2022_10_15_22_52_04_409.jpg, D:\data\IMG\right_2022_10_15_22_52_04_409.jpg, 0, 1, 0, 30.18998
D:\data\IMG\center_2022_10_15_22_52_04_511.jpg, D:\data\IMG\left_2022_10_15_22_52_04_511.jpg, D:\data\IMG\right_2022_10_15_22_52_04_511.jpg, 0, 1, 0, 30.19025
D:\data\IMG\center_2022_10_15_22_52_04_613.jpg, D:\data\IMG\left_2022_10_15_22_52_04_613.jpg, D:\data\IMG\right_2022_10_15_22_52_04_613.jpg, 0, 1, 0, 30.19033
D:\data\IMG\center_2022_10_15_22_52_04_716.jpg, D:\data\IMG\left_2022_10_15_22_52_04_716.jpg, D:\data\IMG\right_2022_10_15_22_52_04_716.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2022_10_15_22_52_04_817.jpg, D:\data\IMG\left_2022_10_15_22_52_04_817.jpg, D:\data\IMG\right_2022_10_15_22_52_04_817.jpg, 0, 1, 0, 30.19026
D:\data\IMG\center_2022_10_15_22_52_04_917.jpg, D:\data\IMG\left_2022_10_15_22_52_04_917.jpg, D:\data\IMG\right_2022_10_15_22_52_04_917.jpg, -0.2580132, 1, 0, 30.17309
D:\data\IMG\center_2022_10_15_22_52_05_018.jpg, D:\data\IMG\left_2022_10_15_22_52_05_018.jpg, D:\data\IMG\right_2022_10_15_22_52_05_018.jpg, -0.04053573, 1, 0, 30.19062
D:\data\IMG\center_2022_10_15_22_52_05_120.jpg, D:\data\IMG\left_2022_10_15_22_52_05_120.jpg, D:\data\IMG\right_2022_10_15_22_52_05_120.jpg, 0, 1, 0, 30.18999
D:\data\IMG\center_2022_10_15_22_52_05_223.jpg, D:\data\IMG\left_2022_10_15_22_52_05_223.jpg, D:\data\IMG\right_2022_10_15_22_52_05_223.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2022_10_15_22_52_05_324.jpg, D:\data\IMG\left_2022_10_15_22_52_05_324.jpg, D:\data\IMG\right_2022_10_15_22_52_05_324.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2022_10_15_22_52_05_426.jpg, D:\data\IMG\left_2022_10_15_22_52_05_426.jpg, D:\data\IMG\right_2022_10_15_22_52_05_426.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2022_10_15_22_52_05_527.jpg, D:\data\IMG\left_2022_10_15_22_52_05_527.jpg, D:\data\IMG\right_2022_10_15_22_52_05_527.jpg, -0.2423502, 1, 0, 30.17486
D:\data\IMG\center_2022_10_15_22_52_05_629.jpg, D:\data\IMG\left_2022_10_15_22_52_05_629.jpg, D:\data\IMG\right_2022_10_15_22_52_05_629.jpg, -0.06400593, 1, 0, 30.19107
D:\data\IMG\center_2022_10_15_22_52_05_730.jpg, D:\data\IMG\left_2022_10_15_22_52_05_730.jpg, D:\data\IMG\right_2022_10_15_22_52_05_730.jpg, 0, 1, 0, 30.18991
D:\data\IMG\center_2022_10_15_22_52_05_830.jpg, D:\data\IMG\left_2022_10_15_22_52_05_830.jpg, D:\data\IMG\right_2022_10_15_22_52_05_830.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2022_10_15_22_52_05_932.jpg, D:\data\IMG\left_2022_10_15_22_52_05_932.jpg, D:\data\IMG\right_2022_10_15_22_52_05_932.jpg, 0, 1, 0, 30.19025
D:\data\IMG\center_2022_10_15_22_52_06_036.jpg, D:\data\IMG\left_2022_10_15_22_52_06_036.jpg, D:\data\IMG\right_2022_10_15_22_52_06_036.jpg, 0, 1, 0, 30.1902
D:\data\IMG\center_2022_10_15_22_52_06_138.jpg, D:\data\IMG\left_2022_10_15_22_52_06_138.jpg, D:\data\IMG\right_2022_10_15_22_52_06_138.jpg, 0, 1, 0, 30.19013
D:\data\IMG\center_2022_10_15_22_52_06_240.jpg, D:\data\IMG\left_2022_10_15_22_52_06_240.jpg, D:\data\IMG\right_2022_10_15_22_52_06_240.jpg, 0, 1, 0, 30.19022
D:\data\IMG\center_2022_10_15_22_52_06_342.jpg, D:\data\IMG\left_2022_10_15_22_52_06_342.jpg, D:\data\IMG\right_2022_10_15_22_52_06_342.jpg, 0, 1, 0, 30.19041
D:\data\IMG\center_2022_10_15_22_52_06_444.jpg, D:\data\IMG\left_2022_10_15_22_52_06_444.jpg, D:\data\IMG\right_2022_10_15_22_52_06_444.jpg, -0.1517973, 1, 0, 30.1839
D:\data\IMG\center_2022_10_15_22_52_06_544.jpg, D:\data\IMG\left_2022_10_15_22_52_06_544.jpg, D:\data\IMG\right_2022_10_15_22_52_06_544.jpg, 0, 1, 0, 30.1902
D:\data\IMG\center_2022_10_15_22_52_06_645.jpg, D:\data\IMG\left_2022_10_15_22_52_06_645.jpg, D:\data\IMG\right_2022_10_15_22_52_06_645.jpg, 0, 1, 0, 30.19016
D:\data\IMG\center_2022_10_15_22_52_06_748.jpg, D:\data\IMG\left_2022_10_15_22_52_06_748.jpg, D:\data\IMG\right_2022_10_15_22_52_06_748.jpg, 0, 1, 0, 30.19019
D:\data\IMG\center_2022_10_15_22_52_06_851.jpg, D:\data\IMG\left_2022_10_15_22_52_06_851.jpg, D:\data\IMG\right_2022_10_15_22_52_06_851.jpg, 0, 1, 0, 30.19025
D:\data\IMG\center_2022_10_15_22_52_06_953.jpg, D:\data\IMG\left_2022_10_15_22_52_06_953.jpg, D:\data\IMG\right_2022_10_15_22_52_06_953.jpg, 0, 1, 0, 30.19017
D:\data\IMG\center_2022_10_15_22_52_07_056.jpg, D:\data\IMG\left_2022_10_15_22_52_07_056.jpg, D:\data\IMG\right_2022_10_15_22_52_07_056.jpg, 0, 1, 0, 30.19023
D:\data\IMG\center_2022_10_15_22_52_07_157.jpg, D:\data\IMG\left_2022_10_15_22_52_07_157.jpg, D:\data\IMG\right_2022_10_15_22_52_07_157.jpg, 0, 1, 0, 30.19012
D:\data\IMG\center_2022_10_15_22_52_07_258.jpg, D:\data\IMG\left_2022_10_15_22_52_07_258.jpg, D:\data\IMG\right_2022_10_15_22_52_07_258.jpg, 0, 1, 0, 30.19016
D:\data\IMG\center_2022_10_15_22_52_07_358.jpg, D:\data\IMG\left_2022_10_15_22_52_07_358.jpg, D:\data\IMG\right_2022_10_15_22_52_07_358.jpg, 0, 1, 0, 30.19019
D:\data\IMG\center_2022_10_15_22_52_07_459.jpg, D:\data\IMG\left_2022_10_15_22_52_07_459.jpg, D:\data\IMG\right_2022_10_15_22_52_07_459.jpg, 0, 1, 0, 30.19018
D:\data\IMG\center_2022_10_15_22_52_07_559.jpg, D:\data\IMG\left_2022_10_15_22_52_07_559.jpg, D:\data\IMG\right_2022_10_15_22_52_07_559.jpg, 0, 1, 0, 30.19017
D:\data\IMG\center_2022_10_15_22_52_07_662.jpg, D:\data\IMG\left_2022_10_15_22_52_07_662.jpg, D:\data\IMG\right_2022_10_15_22_52_07_662.jpg, 0, 1, 0, 30.19037
D:\data\IMG\center_2022_10_15_22_52_07_763.jpg, D:\data\IMG\left_2022_10_15_22_52_07_763.jpg, D:\data\IMG\right_2022_10_15_22_52_07_763.jpg, 0, 1, 0, 30.19013
D:\data\IMG\center_2022_10_15_22_52_07_863.jpg, D:\data\IMG\left_2022_10_15_22_52_07_863.jpg, D:\data\IMG\right_2022_10_15_22_52_07_863.jpg, 0, 1, 0, 30.19015
D:\data\IMG\center_2022_10_15_22_52_07_965.jpg, D:\data\IMG\left_2022_10_15_22_52_07_965.jpg, D:\data\IMG\right_2022_10_15_22_52_07_965.jpg, 0, 1, 0, 30.19014
D:\data\IMG\center_2022_10_15_22_52_08_066.jpg, D:\data\IMG\left_2022_10_15_22_52_08_066.jpg, D:\data\IMG\right_2022_10_15_22_52_08_066.jpg, 0, 1, 0, 30.19016
D:\data\IMG\center_2022_10_15_22_52_08_168.jpg, D:\data\IMG\left_2022_10_15_22_52_08_168.jpg, D:\data\IMG\right_2022_10_15_22_52_08_168.jpg, 0, 1, 0, 30.19017
D:\data\IMG\center_2022_10_15_22_52_08_268.jpg, D:\data\IMG\left_2022_10_15_22_52_08_268.jpg, D:\data\IMG\right_2022_10_15_22_52_08_268.jpg, 0, 1, 0, 30.19021
D:\data\IMG\center_2022_10_15_22_52_08_368.jpg, D:\data\IMG\left_2022_10_15_22_52_08_368.jpg, D:\data\IMG\right_2022_10_15_22_52_08_368.jpg, -0.0811542, 1, 0, 30.18868
D:\data\IMG\center_2022_10_15_22_52_08_471.jpg, D:\data\IMG\left_2022_10_15_22_52_08_471.jpg, D:\data\IMG\right_2022_10_15_22_52_08_471.jpg, 0, 1, 0, 30.19014
D:\data\IMG\center_2022_10_15_22_52_08_574.jpg, D:\data\IMG\left_2022_10_15_22_52_08_574.jpg, D:\data\IMG\right_2022_10_15_22_52_08_574.jpg, 0, 1, 0, 30.19019
D:\data\IMG\center_2022_10_15_22_52_08_674.jpg, D:\data\IMG\left_2022_10_15_22_52_08_674.jpg, D:\data\IMG\right_2022_10_15_22_52_08_674.jpg, 0, 1, 0, 30.19033
D:\data\IMG\center_2022_10_15_22_52_08_776.jpg, D:\data\IMG\left_2022_10_15_22_52_08_776.jpg, D:\data\IMG\right_2022_10_15_22_52_08_776.jpg, 0, 1, 0, 30.19027
D:\data\IMG\center_2022_10_15_22_52_08_878.jpg, D:\data\IMG\left_2022_10_15_22_52_08_878.jpg, D:\data\IMG\right_2022_10_15_22_52_08_878.jpg, 0, 1, 0, 30.1904
